,product_description,category,id
4653,basin taps mixers bathroom sink tap chrome uk standard hoses single lever hot cold mixer bought bathroom new box opened openedcash payment free collection give discount,DIY Tools & Materials / Bathroom Fixtures / Bathroom Taps & Mixers,af8f3346-2888-4291-a404-6120f3b48ce3
4654,tapco lightweight tiles slate grey tiles new unused tapco tiles collection,DIY Tools & Materials / Building Materials / Roofing & Ventilation,5890bf37-2b7e-49ba-b499-07c99a6b28f7
4662,sale van ladder fits back door strong suit large van,DIY Tools & Materials / Ladders & Handtrucks,77b98fa7-1ae5-4999-948a-0fc767ff9386
4663,single velux window sale new roof forced sale needs bottom trim save hundreds size x,DIY Tools & Materials / Doors & Windows,fa49f11a-4256-4026-84b6-6ed491778937
4664,sedgwick morticing machinev single phase machine runs good ordermachine demonstrated collection preferred could deliver cost please ask,DIY Tools & Materials / Power Tools / Other Power Tools,2755567d-0cbd-40ba-b153-01b6e4534519
4665,new pressure treated railway sleepers xxm eachcollection plumley moor road plumley knutsford wa tu kerbside delivery available cost depending quantity location info please contact us thanks,DIY Tools & Materials / Wood & Timber,c3ce82b1-c1a8-448a-bacc-60604898e93f
4670,basin pedestal armitage shanks good condition collection soft yellow,DIY Tools & Materials / Bathroom Fixtures / Sinks & Basins,3a32c348-b8f4-4e34-9304-5a240b467a84
4671,jackson spears pressure power washer w bar pressure washer features watt universal motorflow rate litreshourrated bar max bar suitable medium heavy tasksm hosem mains cablewheeled ease usemaximum temperature c works well apart gun leaking water though still usable offers,DIY Tools & Materials / Garden Power Tools / Pressure Washers,cf9da45e-474e-4eb9-898c-eba83c69391a
4682,boxes british gypsum mm collated drywall screws total screws offers less box screws perfect condition boxes damagedcollect nottingham ng close clifton j contact richard,DIY Tools & Materials / Screws & Fixings,8abe4126-04aa-415f-9ad1-038622198948
4683,mcculloch mb w shredder great working condition seen working,DIY Tools & Materials / Garden Power Tools / Garden Shredders,caa2172a-f3aa-400b-85c6-848ec7c0bc06
4684,shed fence decking paint king paints protect revive protect exterior wood including shed fences elements tremendous quality coating easy apply brighten garden leaving looking great year round king paints professional trade quality paints made care every batch take care time taken provide quality assured fence paint suitable timber surfaces king paints super coat used preserving protecting helps prevent rotting whilst extending lifespan years painting shed brighten garden splash colour add touch sophistication natural coating enhance timber exterior king paints fence shed paints perfect use roughsawn smoothplaned sheds fences stands rain frost snow coats roughsawn coats smoothplaned wood long lasting colour years offering shielding rain frost snow ideal winter months wont fade sun either treatment applied rough planed even damp wood rainproof hour brush spray application easy clean low odour protect weathers king paints shed fence decking paints easy apply outlast standard creosote fence stains made quality ingredients colours revive protect restore exterior woods king paints fence shed decking paint applied roller brush sprayer king paints manufactured using special mix algaecides fungicides elimination mildew growth king paints independent uk company committed providing great quality paints compromise formulas ingredients,DIY Tools & Materials / Building Materials / Building Chemicals,73909816-bdd3-44be-8ddf-cfc114aa52eb
4685,brand new rs pro air drillmm reversible inch air inlet bsp rpmmrp pcollection,DIY Tools & Materials / Power Tools / Drills,d6122c31-dad5-48ce-bf44-ca84910dbb83
4686,double glazed doorwindow fitting mahogany colour inside glass units good conditioncm wide x cm highplus cm cill removed next week rdth march see situ,DIY Tools & Materials / Doors & Windows,0650ad71-5384-4ba7-b6bb-6d4ff59b6663
4691,hp petrol inch cylinder cut sharpened oxide coatednew oil plugadjustable heightlarge grass boxcan deliver fee viewed appointment thanks,DIY Tools & Materials / Garden Power Tools / Lawn Mowers,d6892153-8f39-41e7-b805-f9fde67da0c2
4692,brand new paving slabs sale whole lot still packed dark grey,DIY Tools & Materials / Building Materials / Other Building Materials,5bba2d92-0b28-431a-a3c9-07555f56f684
4693,suffolk super punch petrol mower commissioned long period storagestarts runs ideal candidate restoration use iscarburettor ultrasonically cleanedappears completely original appears therecollection dereham ad still mower,DIY Tools & Materials / Garden Power Tools / Lawn Mowers,b7c3af90-34f9-4771-878e-7b30407fef8c
4694,new tapco ridge tiles slate grey lightweight collection,DIY Tools & Materials / Building Materials / Roofing & Ventilation,01937aee-3b8b-42eb-b360-8e5323796f8a
4697,hayter harrier good condition roller edges lawn stripes includes self drive facility ease use started first time winter storage regularly serviced welcome view collection,DIY Tools & Materials / Garden Power Tools / Lawn Mowers,e7eb4aa0-cefa-4e3a-a419-ba7010c4c18f
4698,mac allister w v corded sds drill msrhcomes x mm flat chisel mm point chisel x drill bits xmm xmm xmm depth stop auxiliary handle dust cover instruction manualdriving drill powerful w motor delivering maximum hammer power j drives mm diameter holes masonry mm holes woodsds plus chuck facilitates quick easy toolfree drill bit changing exceptional power transfer drilling masonrylightweight durable magnesium gearbox improved handling operationauxiliary handle depth stop enhanced precision control used thats original price paid bq would need collect,DIY Tools & Materials / Power Tools / Drills,33da003f-5d76-4135-820e-a002cdc714a0
4699,collection cherry burton boards picture untreated price lot english larch timber,DIY Tools & Materials / Wood & Timber,5f1b7b42-d3d5-4134-9bfd-3dd833a2bf6f
4700,ex display roca vanity unit complete sink taps matching cabinet open offers,DIY Tools & Materials / Bathroom Fixtures / Sinks & Basins,8f94ff18-520f-4693-b889-cf213a3fd0f9
4701,master lock select access lockwall mounted external key safefits key sizeslifetime guarantee,DIY Tools & Materials / Doors & Windows,8ba6c034-5cd1-4f03-a55a-f8e4a40e0ac7
4706,stihl chain saw excellent working order inch good condition petrol rarely used spare chain included photo follow,DIY Tools & Materials / Power Tools / Saws,caf2d8f8-ba61-463b-b00a-1bd5108d34dc
4709,brand new rock door never fitted customer changed mind colour x hung right open injacobean ultimate retail around new,DIY Tools & Materials / Doors & Windows,c8f7f769-5afe-4ab6-887e-8bc46b8a2cce
4710,new green treated softwood railway sleepers substantial mm x mm x ideal gardening landscaping please note areas cover cbdednhdhuhxleln lulsmkngnnpessgwf please contact quotation please check listings youre need timber supply c c timber treated untreated sleepers fence posts featheredge scaffold boards plywood osb mdf lots thanks,DIY Tools & Materials / Wood & Timber,1cde6756-0585-4e17-847b-004a4bd0b3ff
4711,light grey textured mm upvc shiplap cladding various lengths mtr mtr mm widthbrand new cuts caravan manufacturersame product sells nustock per mtr see website link price per mtr,DIY Tools & Materials / Building Materials / Other Building Materials,aaf03049-9118-440e-a91f-28429387abd7
4723,black lockable metal box size cm x cm x cm detachable lid carried one person used past secure site box,DIY Tools & Materials / Tool Storage & Workbenches,b15d2c69-364a-4f68-b5ee-608e38b10779
4724,good condition door barrier posted diy tools materials doors windows derby june,DIY Tools & Materials / Doors & Windows,fbe9b981-21d8-4073-89c7-b21e252fbc0a
4725,vax pressure washer total outdoor cleaning kit x ml detergent genuine vax parts new vax pressure washer total outdoor cleaning kit total items listed cleaning kitvax pressure washer total outdoor cleaning kit part number includes x rotary brush x car brush x patio brush x extension tube vax x ml detergents total x vax ml wash protect vehicle detergent part number note detergent dilutes litres x vax ml universal detergent part number note detergent dilutes litres use vax pressure washers total outdoor cleaning kit contains perfect accessories round outdoor cleaning large circular enclosed brush allows easier concentrated area cleaning tackle stubborn dirt degree rotating rotary brush clean car using soft bristled car brush use versatile outdoor brush tackle dirt variety outdoor objects garden furniture conservatory windows buyer collect gosforth ne great park organise local delivery,DIY Tools & Materials / Garden Power Tools / Pressure Washers,4aa57a06-bde1-46d0-8f49-d4c136995101
4733,heavy duty ratchet strapsone short one one long one collection,DIY Tools & Materials / Hand Tools / Other Hand Tools,f9ae84d0-3d67-4b58-bc6a-34f9b49bce39
4734,kaaz professional mower good condition everything working apart power drive theres another gearbox parts go offers mowers new,DIY Tools & Materials / Garden Power Tools / Lawn Mowers,3147acd2-0238-49c3-9015-c2c52b80f449
4735,bluepoint mbpgssuk pc drive general service set virtually brand new used twice dont get use message questions,DIY Tools & Materials / Tool Storage & Workbenches,699b78d5-1df4-4bbb-a772-4abf158994bf
4738,height ftwide ftonly months old excellent condition locking mechanism keys come doorcollection,DIY Tools & Materials / Doors & Windows,e4b17924-e796-4769-b51b-e4d211dc91f5
4741,case paslode posted fozzie power tools power tools wigan february,DIY Tools & Materials / Power Tools / Other Power Tools,93bd6adc-171f-412d-88a7-ec93a3d2dc9f
4742,seaward pac v appliance tester portable appliance tester calibrated cw certificate immaculate condition complete earth leads carry case instructions buyer collect gosforth ne great park organise delivery via economy post items still advertised still sale,DIY Tools & Materials / Hand Tools / Other Hand Tools,680f04a3-0bfa-41b7-9699-991951db2718
4743,scaffolding hire access solutions free quotes free delivery,DIY Tools & Materials / Building Materials / Other Building Materials,5500d7e1-4cd9-4a9a-a120-2fe605ffbbfb
4744,brand new tilesafe membrane garage required collection wd ga,DIY Tools & Materials / Building Materials / Roofing & Ventilation,042cc6ca-1e1d-4b8f-81b4-5ad378b6c963
4745,reclaimed smeed dean yellow stock bricks metric size available per brick imperial size also available low rate delivery charge applies also buy reclaimed stock bricks competitive prices please message inquire,"DIY Tools & Materials / Building Materials / Bricks, Blocks & Lintels",395dcedd-07bf-4266-aeeb-c9dc36f9781d
4746,reclaimed stock bricks available per brick depending stock available replicas original yellow stock bricks yellow stock handmade bricksnew also available p per brick low rate delivery charge appliesplease message inquire,"DIY Tools & Materials / Building Materials / Bricks, Blocks & Lintels",cc65bf40-02ce-4ce1-9151-5b0b6b831b60
4747,multistock bricks mixture yellow red stock bricks combination required client prices depends stock availability combination required reds range yellows per brick replicas yellows clay bricks cheaper alternative also available low rate delivery applies also buy reclaimed materials competetive prices please message inquire,"DIY Tools & Materials / Building Materials / Bricks, Blocks & Lintels",1c8d1bef-fcb7-4dbe-802b-489372ba5372
