,label,category,image_name,image_array
6445,home_garden,1,9a16c498-8dba-4be1-9ac7-7da438300e7f,[0. 0. 0. ... 0. 0. 0.]
6446,appliances,5,9446414f-d3e7-4db6-8f13-675acf05fec9,[0. 0. 0. ... 0. 0. 0.]
6447,health_beauty,4,97277960-8726-4af4-a0be-fd8bec6b9cee,[0.8901961 0.9098039 0.9490196 ... 0.        0.        0.       ]
6448,home_garden,1,407cb37a-aa39-4d6e-812f-11015ba7ca55,[0.01568628 0.01176471 0.00392157 ... 0.         0.         0.01568628]
6449,sports_leisure_travel,0,d870cd91-e719-4b35-9e99-007ea8bc2c7e,[0. 0. 0. ... 0. 0. 0.]
6450,appliances,5,2c9213af-b9d1-4873-9422-a775cbc05d04,[0.01176471 0.00392157 0.         ... 0.         0.01960784 0.04313726]
6451,music_films_books_games,7,4c6f8f47-c84c-4196-bf6a-7fd3677872fd,[0. 0. 0. ... 0. 0. 0.]
6452,phones_mobile_phones_telecoms,12,af9b5101-47b1-4d7e-a777-d4f84cb3f3ea,[0. 0. 0. ... 0. 0. 0.]
6453,appliances,5,e8f2877a-2bdb-4733-82fc-3f5adfc47201,[0.9882353  0.98039216 0.99607843 ... 1.         0.99607843 1.        ]
6454,appliances,5,244ffe18-6626-42cf-ac13-8be7ceba21ac,[0. 0. 0. ... 0. 0. 0.]
6455,baby_kids_stuff,6,bf28c9d7-5ef8-45b8-b48a-dda0e0209e3e,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
6456,sports_leisure_travel,0,21836f68-2f13-41c1-9848-52dfe02104c2,[0.         0.         0.02352941 ... 0.         0.         0.00784314]
6457,diy_tools_materials,3,0ea53a1a-9755-4410-aca2-5bce3d4e7bf7,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
6458,baby_kids_stuff,6,3f62d327-694d-42ee-98a7-c2321090d11c,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
6459,phones_mobile_phones_telecoms,12,f93a6fee-cf3c-4d3d-ad78-ded18e876a65,[0.         0.         0.         ... 0.00784314 0.         0.        ]
6460,office_furniture_equipment,2,3411dfed-bf9a-4c8f-88a8-79ae485c8d22,[0.         0.         0.         ... 0.         0.01568628 0.01568628]
6461,home_garden,1,1623bc01-0992-4a2a-81b5-3be8daae4ba3,[0.99607843 0.99607843 0.99607843 ... 0.8901961  0.8862745  0.88235295]
6462,sports_leisure_travel,0,849c9766-fef4-4061-bb9f-9037b459b011,[0.         0.         0.         ... 0.00784314 0.         0.        ]
6463,video_games_consoles,10,5972f8ef-a70e-4f91-938b-fe73fca710f8,[0. 0. 0. ... 0. 0. 0.]
6464,video_games_consoles,10,64c71b11-3d44-40b5-9fbf-36a094ee194d,[0. 0. 0. ... 0. 0. 0.]
6465,sports_leisure_travel,0,9d649ec2-b089-4e5c-b27e-88964a327eda,[0. 0. 0. ... 0. 0. 0.]
6466,home_garden,1,36b467c1-91d5-45e8-9e5b-d6fec994c504,[0. 0. 0. ... 0. 0. 0.]
6467,clothes_footwear_accessories,9,697a5f25-640b-4de3-9257-212acc0a0d1d,[0.03137255 0.03137255 0.03137255 ... 0.00784314 0.00784314 0.00784314]
6468,baby_kids_stuff,6,0ceb5099-4f94-4ac6-967d-c0e05783399f,[0. 0. 0. ... 0. 0. 0.]
6469,phones_mobile_phones_telecoms,12,a96ceb11-e7e6-4edb-b1da-d5ae206dc8f0,[0.         0.         0.         ... 0.00784314 0.01568628 0.01568628]
6470,health_beauty,4,f3033376-7004-4817-afd6-5666434d17ee,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
6471,computers_software,11,425df247-f1b0-4b47-959e-2a65e646d920,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
6472,clothes_footwear_accessories,9,069bddcb-ca22-4005-b5b8-ca437bb9e576,[0.         0.         0.         ... 0.         0.01568628 0.01568628]
6473,home_garden,1,33d78884-5047-4978-a6ea-1e7cf3713cca,[0. 0. 0. ... 0. 0. 0.]
6474,diy_tools_materials,3,fadb454c-a453-4553-bbfc-65e6c94256bf,[0.         0.         0.         ... 0.         0.00784314 0.01568628]
6475,music_films_books_games,7,2130ef69-92aa-4e51-8876-9add3d4d8e25,[0. 0. 0. ... 0. 0. 0.]
6476,home_garden,1,bd7df212-f4ca-4009-a9c6-a8346ba7f92e,[0. 0. 0. ... 0. 0. 0.]
6477,computers_software,11,49001121-131a-4956-8e71-37d9926679bb,[0. 0. 0. ... 0. 0. 0.]
6478,diy_tools_materials,3,68c6ca5f-5ec8-4890-9e35-d0a6b4015afb,[0.01176471 0.00392157 0.         ... 0.         0.00784314 0.00784314]
6479,music_films_books_games,7,4df30123-b90d-4e30-ba75-614831e4613b,[0.02745098 0.3529412  0.3137255  ... 0.18431373 0.01568628 0.        ]
6480,office_furniture_equipment,2,fe98ab04-7d0e-40c5-8838-6b57b97c18d1,[0. 0. 0. ... 0. 0. 0.]
6481,sports_leisure_travel,0,31e9a2e9-3782-42ba-900b-0ad05b1ec7a0,[1.         0.99215686 0.99607843 ... 0.99215686 0.99215686 0.98039216]
6482,baby_kids_stuff,6,e28a3c70-c59d-4c73-b8e8-24c0a2d7a9a9,[0. 0. 0. ... 0. 0. 0.]
6483,computers_software,11,35769f6e-8aa4-4035-b327-3aa2de1681db,[0. 0. 0. ... 0. 0. 0.]
6484,music_films_books_games,7,af8e985d-a574-4c3f-8f4b-7ff689eaf495,[0.         0.         0.         ... 0.00784314 0.00784314 0.        ]
6485,office_furniture_equipment,2,0498d369-5d14-4590-b245-f009a7b49020,[0. 0. 0. ... 0. 0. 0.]
6486,diy_tools_materials,3,ba51447d-4c45-4c26-875b-4535ec0db2d9,[0. 0. 0. ... 0. 0. 0.]
6487,health_beauty,4,48f8a1fa-b204-4b11-91bd-a8828384a009,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
6488,office_furniture_equipment,2,c4542f19-7e8f-4940-a841-bdb5129fa819,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
6489,baby_kids_stuff,6,233dfc09-f919-42c1-b138-bd157e2fc2f5,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
6490,music_films_books_games,7,a9218466-d34f-497c-8217-0afcd8b3b941,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
6491,computers_software,11,da1a1b8f-9ca4-49cf-90db-6b40c964d8dc,[0.02352941 0.01568628 0.00784314 ... 0.02745098 0.01568628 0.00784314]
6492,appliances,5,7293586a-9ff0-4583-b11e-44826bc10231,[0. 0. 0. ... 0. 0. 0.]
6493,office_furniture_equipment,2,dedf93f0-656d-47db-807a-dcd2a9226b44,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
6494,phones_mobile_phones_telecoms,12,9d650330-13d3-43c6-b9b2-3ade1e7022ce,[0.00392157 0.00392157 0.01568628 ... 0.         0.         0.        ]
6495,home_garden,1,f4aaf708-82ec-4898-9993-9d48cef1e891,[0.         0.         0.         ... 0.         0.02745098 0.04313726]
6496,baby_kids_stuff,6,99748377-02d0-4869-bfda-64b8005436de,[0.         0.         0.         ... 0.01568628 0.01960784 0.01960784]
6497,computers_software,11,85f8ad77-63a5-4220-bb57-76d0f3c97194,[0.4        0.38039216 0.34117648 ... 0.14117648 0.09803922 0.07843138]
6498,music_films_books_games,7,955bea7b-2c3c-447f-86eb-8032395de2e7,[0.7254902  0.6745098  0.64705884 ... 0.         0.         0.        ]
6499,phones_mobile_phones_telecoms,12,cbffd119-6502-4fa9-86d5-d68960ff707c,[0.01176471 0.01176471 0.00392157 ... 0.         0.         0.        ]
6500,home_garden,1,170a2d07-0702-4da4-a370-dd7299473295,[0. 0. 0. ... 0. 0. 0.]
6501,health_beauty,4,f56c2b85-ac70-4175-8854-923ad9fb3c0d,[0.00392157 0.         0.         ... 0.         0.         0.00784314]
6502,sports_leisure_travel,0,f1cb30bd-9238-4e44-b182-64eb581639d6,[0. 0. 0. ... 0. 0. 0.]
6503,video_games_consoles,10,14e4204e-3dff-4491-8076-0f90d76b0356,[0. 0. 0. ... 0. 0. 0.]
6504,health_beauty,4,1b69a4ba-5971-40d0-bbde-5d9d339a4806,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
6505,computers_software,11,d6814313-eaf9-459d-89bc-ad45f7126617,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
6506,computers_software,11,ff6ed97e-ff72-4b0f-abc9-4b9b00ae15a7,[0. 0. 0. ... 0. 0. 0.]
6507,sports_leisure_travel,0,39935b06-79a4-4d8b-b939-3ed50337ea47,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
6508,office_furniture_equipment,2,e8277026-46fa-4eef-bb48-ae2d537b70ea,[0.01176471 0.01176471 0.00392157 ... 0.01568628 0.00784314 0.        ]
6509,home_garden,1,10c87e9c-92df-4f0b-85ec-52daf1c58def,[0. 0. 0. ... 0. 0. 0.]
6510,home_garden,1,4276e6ca-e656-4d63-a51c-968d8605b12e,[0.01176471 0.01568628 0.01960784 ... 0.         0.         0.        ]
6511,music_films_books_games,7,6136028c-f1f0-4a87-82c1-9622d1344a31,[0. 0. 0. ... 0. 0. 0.]
6512,sports_leisure_travel,0,a765c6d2-4bb6-446f-8577-59d2c678484a,[0.01176471 0.01176471 0.01568628 ... 0.         0.         0.        ]
6513,baby_kids_stuff,6,d6707631-1c1e-43f6-820f-ccffebf2cca8,[0.01568628 0.01568628 0.01568628 ... 0.         0.00784314 0.00784314]
6514,clothes_footwear_accessories,9,a68633cb-56da-44ba-8469-d2ba3d7bdfd8,[0. 0. 0. ... 0. 0. 0.]
6515,phones_mobile_phones_telecoms,12,73759bcb-2e5f-4480-a674-3a1cca138fd6,[0. 0. 0. ... 0. 0. 0.]
6516,baby_kids_stuff,6,1af1593e-ed3c-4e0e-ab29-56efe6d8ceda,[0.01568628 0.01176471 0.         ... 0.00784314 0.00784314 0.        ]
6517,health_beauty,4,d550aae6-b2a2-4b89-9b85-4e6f5f2fd3d9,[0.         0.         0.         ... 0.00784314 0.         0.        ]
6518,health_beauty,4,de68f855-c17b-4b1b-b978-72e8a1fd726e,[0. 0. 0. ... 0. 0. 0.]
6519,office_furniture_equipment,2,661e23f7-83b2-4535-b47d-826eb635690a,[0. 0. 0. ... 0. 0. 0.]
6520,diy_tools_materials,3,3f82aebe-e9cb-400c-8c05-13ab94d4fcd9,[0. 0. 0. ... 0. 0. 0.]
6521,video_games_consoles,10,a7c0f013-3f11-473b-9fc6-3e419da79a20,[1. 1. 1. ... 1. 1. 1.]
6522,clothes_footwear_accessories,9,65e1e4ec-0649-43be-a562-0ca6db72ff4f,[0.         0.         0.         ... 0.01568628 0.01568628 0.01568628]
6523,music_films_books_games,7,649c1a98-bd64-48c2-8052-a2af29aacf53,[0. 0. 0. ... 0. 0. 0.]
6524,appliances,5,8888f2b9-0fb5-4171-95c6-1c6555d5ce58,[0.         0.         0.         ... 0.00784314 0.00784314 0.        ]
6525,music_films_books_games,7,7e529ee3-21d3-478a-b353-513ada3098cb,[0.5647059  0.5882353  0.5568628  ... 0.91764706 0.92941177 0.9764706 ]
6526,appliances,5,ec4fbc51-7661-4304-a07d-8452e6c4f3ae,[0. 0. 0. ... 0. 0. 0.]
6527,video_games_consoles,10,db971335-3c7a-4268-af02-12fe172180e7,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
6528,diy_tools_materials,3,87c323fc-ea96-468e-90bd-dfca5fed813c,[0. 0. 0. ... 0. 0. 0.]
6529,other_goods,8,230c8beb-008d-4f86-bc8e-98e985446649,[0.         0.         0.         ... 0.00784314 0.01568628 0.01568628]
6530,diy_tools_materials,3,fab87202-ad17-4d77-b0dd-d818fcf185b9,[0. 0. 0. ... 0. 0. 0.]
6531,office_furniture_equipment,2,816a922e-e8f3-4c5c-b249-d768e235228f,[0.00392157 0.         0.         ... 0.         0.         0.        ]
6532,diy_tools_materials,3,386be77d-14d6-472f-a068-d49698d3904c,[0.01568628 0.01176471 0.00392157 ... 0.         0.         0.        ]
6533,health_beauty,4,a77eec4d-00b1-4c21-85aa-89ebedd003a5,[0. 0. 0. ... 0. 0. 0.]
6534,video_games_consoles,10,2c46ee88-45fa-465f-a61b-90f139fe8753,[0.99607843 0.99607843 0.99607843 ... 0.99607843 0.99607843 0.99607843]
6535,music_films_books_games,7,f0c795f7-2368-4b69-89f8-04cc75119472,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
6536,office_furniture_equipment,2,791663d5-4287-4766-b244-a4ec9da376ae,[0. 0. 0. ... 0. 0. 0.]
6537,video_games_consoles,10,cc19c62d-aa27-4f59-88ff-ef82d2376ec2,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
6538,home_garden,1,0bfdee7b-61fb-4bb6-a56a-c04231b6fa4c,[0.02352941 0.02352941 0.02352941 ... 0.         0.         0.        ]
6539,office_furniture_equipment,2,b69ca88d-9bb1-4210-a219-6e8342546501,[0.02745098 0.03529412 0.01568628 ... 0.         0.         0.        ]
6540,other_goods,8,b816b40e-52ed-4be0-a916-4e04aef2fbf6,[0.8980392  0.9137255  0.92941177 ... 0.9843137  0.972549   0.98039216]
6541,diy_tools_materials,3,9a192b2f-4d6e-4a90-a543-c01b5839d051,[0.01176471 0.00392157 0.00392157 ... 0.03529412 0.02745098 0.01960784]
6542,health_beauty,4,3a125fcc-8035-423b-b97b-c93cffcd5bce,[0. 0. 0. ... 0. 0. 0.]
6543,clothes_footwear_accessories,9,65ed94fe-e318-4c7a-b00c-841801e584e7,[0.01176471 0.01176471 0.00392157 ... 0.         0.         0.        ]
6544,clothes_footwear_accessories,9,909977bc-520f-42eb-9618-106ec5753652,[0.         0.         0.         ... 0.01568628 0.01568628 0.00784314]
6545,video_games_consoles,10,fa022c57-b3b7-4ac6-af94-1ac650a01a95,[0.         0.         0.01568628 ... 0.00392157 0.         0.        ]
6546,baby_kids_stuff,6,e0c17a70-46f0-4133-b297-8f9b7a877c5b,[0. 0. 0. ... 0. 0. 0.]
6547,health_beauty,4,0a169b20-0d46-4c46-87b6-05946af41e0c,[0.02745098 0.01568628 0.         ... 0.         0.         0.        ]
6548,home_garden,1,456f0ea0-abd1-401c-adc7-93167b4365af,[0. 0. 0. ... 0. 0. 0.]
6549,office_furniture_equipment,2,9ad66195-af7f-4de8-a901-eb745fa3d0e3,[0. 0. 0. ... 0. 0. 0.]
6550,video_games_consoles,10,920b2a49-74a1-4253-bc4c-2ff14dd97686,[0. 0. 0. ... 0. 0. 0.]
6551,office_furniture_equipment,2,f2c73da8-e549-4b2d-b74f-1541514d569b,[0. 0. 0. ... 0. 0. 0.]
6552,appliances,5,13bfb835-6d27-49cf-af5a-0bf4834532c9,[0. 0. 0. ... 0. 0. 0.]
6553,sports_leisure_travel,0,1efadc65-3109-41bf-ae9f-5f03b282cb87,[0.00392157 0.00392157 0.00392157 ... 0.00784314 0.00784314 0.00784314]
6554,phones_mobile_phones_telecoms,12,df6af0bc-31f8-42a0-a9ee-141e8e00d24f,[0.00392157 0.00392157 0.         ... 0.         0.         0.        ]
6555,health_beauty,4,098fad0d-27d7-4004-bef5-af080c78e486,[0.01176471 0.00392157 0.         ... 0.         0.         0.        ]
6556,other_goods,8,703bdfeb-36c0-4e2d-ae73-4169bc73337b,[0.01176471 0.01176471 0.00392157 ... 0.         0.         0.01568628]
6557,sports_leisure_travel,0,0a43c093-5389-4675-a083-a31590ac9204,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
6558,office_furniture_equipment,2,0804e8a2-438a-4f7f-b12b-579ca15941b8,[0. 0. 0. ... 0. 0. 0.]
6559,computers_software,11,cea8746a-2449-4a44-99b1-ed9d8d3841d1,[0. 0. 0. ... 0. 0. 0.]
6560,computers_software,11,249aa460-c011-488b-bb46-708e054008ff,[0.01568628 0.01176471 0.00392157 ... 0.01568628 0.00784314 0.        ]
6561,appliances,5,2c05cd48-0739-4e80-9af3-e7200f0aa7c0,[0.         0.         0.         ... 0.01960784 0.01960784 0.01960784]
6562,diy_tools_materials,3,2b9720ff-9bf9-4511-9828-6e239a95e633,[0.96862745 0.9843137  0.99607843 ... 1.         1.         0.9882353 ]
6563,other_goods,8,52ff53df-ae1f-4b36-bf2f-05c25190b644,[0.00392157 0.00392157 0.00392157 ... 0.00784314 0.00784314 0.00784314]
6564,diy_tools_materials,3,db453617-2e31-4b7a-94e4-08588cf84bea,[0. 0. 0. ... 0. 0. 0.]
6565,computers_software,11,cf9137b5-3dc2-405d-9d64-8f00d2c04007,[0.         0.         0.         ... 0.         0.04705882 0.07450981]
6566,home_garden,1,00323b65-14e9-4253-bd6d-0cc7c09e3ff2,[0. 0. 0. ... 0. 0. 0.]
6567,music_films_books_games,7,b9857186-8283-4037-b3e4-3b5fa5b306e3,[0.01176471 0.01176471 0.00392157 ... 0.         0.         0.        ]
6568,health_beauty,4,7b3ddcbb-7b2f-4ee2-894e-97f1584c2ba1,[0. 0. 0. ... 0. 0. 0.]
6569,office_furniture_equipment,2,416c1674-d004-43b6-9b5b-f55a985ad815,[0.         0.         0.         ... 0.         0.00784314 0.00784314]
6570,other_goods,8,f7cc8bf4-2252-4865-98ae-8a3619a2e41c,[0.         0.9882353  0.9882353  ... 1.         0.         0.00392157]
6571,phones_mobile_phones_telecoms,12,6d6c3195-ac11-4ef1-8b95-73b8f614167e,[0. 0. 0. ... 0. 0. 0.]
6572,office_furniture_equipment,2,1c9d4547-5b59-425a-a9b4-124e3eff1d86,[0.34117648 0.3647059  0.38431373 ... 0.78039217 0.7058824  0.67058825]
6573,video_games_consoles,10,eb4602e0-89a8-4417-a0ba-4e4d8d6825e9,[0.         0.         0.         ... 0.00392157 0.         0.        ]
6574,diy_tools_materials,3,67e295eb-e5ae-41eb-a114-9f33a6e34ed7,[0. 0. 0. ... 0. 0. 0.]
6575,phones_mobile_phones_telecoms,12,9219e731-db26-446e-8129-65cc5c1218e2,[0.02745098 0.01568628 0.00392157 ... 0.01568628 0.00784314 0.        ]
6576,computers_software,11,6c1c796c-faba-407a-a21b-ac1aece73b0a,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
6577,sports_leisure_travel,0,773707b5-abff-447c-b4c7-919c18cb0d38,[0. 0. 0. ... 0. 0. 0.]
6578,phones_mobile_phones_telecoms,12,262c625a-403e-49b3-b08c-1e8fbca71d5a,[0.         0.         0.         ... 0.         0.00784314 0.01568628]
6579,diy_tools_materials,3,32118c06-f9f6-4161-8e50-1620dbdb3602,[0.         0.         0.00392157 ... 0.01960784 0.01960784 0.01568628]
6580,office_furniture_equipment,2,100225bf-f061-4aff-9e38-a3ac6deee8d5,[0.01176471 0.01176471 0.00392157 ... 0.         0.         0.        ]
6581,other_goods,8,1c6d5575-b4ac-497e-8131-2d526a6cbdbf,[0.         0.         0.01176471 ... 0.         0.         0.        ]
6582,sports_leisure_travel,0,33c8dbd0-39b0-442a-a09e-28a3bc0babca,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
6583,diy_tools_materials,3,24f241c2-8322-45d6-ba77-dccf9c5dcc30,[0.         0.         0.00392157 ... 0.00784314 0.00784314 0.        ]
6584,health_beauty,4,ac6e405f-a59d-44f3-95a7-c1a130f7095a,[0.00392157 0.         0.         ... 0.         0.         0.        ]
6585,video_games_consoles,10,5a5fdb66-7e47-4742-a380-b5bc58bb7012,[0.04313726 0.03137255 0.02352941 ... 0.00784314 0.01568628 0.01568628]
6586,office_furniture_equipment,2,d9929a68-f18d-47de-b26c-4e733ac45b91,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
6587,health_beauty,4,80f3ff5b-f3e8-4072-aac4-ced45feb071b,[0.         0.         0.         ... 0.         0.01568628 0.03529412]
6588,computers_software,11,6a7c1c91-e0ea-4cb8-b55e-68c6b9056723,[0. 0. 0. ... 0. 0. 0.]
6589,diy_tools_materials,3,9c8b237d-20c6-4818-809c-e991282d893d,[0.01568628 0.01176471 0.00392157 ... 0.02745098 0.02745098 0.01960784]
6590,health_beauty,4,41093d13-4404-4fee-adaa-5de32a9e0f3e,[0.01568628 0.01568628 0.01176471 ... 0.         0.         0.        ]
6591,home_garden,1,ed2f3144-6eeb-47a8-855b-76df8774f39b,[0.00392157 0.00392157 0.00392157 ... 0.         0.         0.        ]
6592,baby_kids_stuff,6,c7349530-20be-4a10-95ec-9963d7451fb2,[0.01568628 0.01568628 0.01176471 ... 0.         0.         0.        ]
6593,health_beauty,4,74f0c62a-8319-4c30-8699-deebdfce7119,[0.01176471 0.00392157 0.         ... 0.         0.         0.        ]
6594,computers_software,11,ddc8d141-e858-4f32-8fbd-1b5d0318d631,[0.01568628 0.01176471 0.00392157 ... 0.00784314 0.         0.        ]
6595,music_films_books_games,7,e3cd109d-6893-464f-915b-1a7f4793432f,[0.01176471 0.01176471 0.01176471 ... 0.00784314 0.         0.        ]
6596,computers_software,11,976e4ebe-e5e2-422a-97d6-6c25be131bf4,[1. 1. 1. ... 1. 1. 1.]
6597,computers_software,11,fa4cc5ff-d311-4dc8-966a-7c0b35595a66,[0.01960784 0.03137255 0.03921569 ... 0.07843138 0.14509805 0.15686275]
6598,health_beauty,4,2d79da0f-49f6-472a-9eac-3092c775561b,[0.01568628 0.00392157 0.         ... 0.01960784 0.01960784 0.01960784]
6599,other_goods,8,093e90ec-4852-47b6-be4c-3a747f4ae543,[0.01176471 0.00392157 0.         ... 0.         0.         0.        ]
6600,clothes_footwear_accessories,9,b1d7cbc2-747e-411d-b3c5-22a24deffc97,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
6601,home_garden,1,09c078d7-ecd5-4130-8de8-bc7ae7e0e376,[0. 0. 0. ... 0. 0. 0.]
6602,appliances,5,b4efadd9-a274-454d-99d0-1d9ba76455f0,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
6603,home_garden,1,31d5a081-48a0-4aba-9a1c-50c1947fb43b,[0.01568628 0.01176471 0.01176471 ... 0.00784314 0.01568628 0.01568628]
6604,diy_tools_materials,3,0e13a506-99a2-4178-9f91-7f3413270399,[0.00392157 0.         0.         ... 0.         0.         0.        ]
6605,home_garden,1,dfc7cf55-669b-4300-9330-1edd9f77f61f,[0. 0. 0. ... 0. 0. 0.]
6606,baby_kids_stuff,6,eec7af72-59ec-4a54-8c4c-c6ae7bbdcfd0,[0.654902   0.74509805 0.7176471  ... 0.18039216 0.16470589 0.22745098]
6607,diy_tools_materials,3,2b8a6aed-735d-46e4-b996-ba8c0bab22ad,[0. 0. 0. ... 0. 0. 0.]
6608,computers_software,11,9b8f60df-d624-4848-b94e-fbdb1781446e,[0.00392157 0.         0.         ... 0.         0.         0.        ]
6609,sports_leisure_travel,0,230ac4d5-0027-41ad-8306-085e52f11ff4,[0.         0.         0.         ... 0.01568628 0.01960784 0.01960784]
6610,home_garden,1,11827ef1-9e4a-474b-8334-d6c3e515624a,[0. 0. 0. ... 0. 0. 0.]
6611,phones_mobile_phones_telecoms,12,c737d24b-be8f-4cd7-8291-fbd44caab208,[0. 0. 0. ... 0. 0. 0.]
6612,baby_kids_stuff,6,e478442b-5cac-47c1-b1cf-b5cd182e074c,[0. 0. 0. ... 0. 0. 0.]
6613,other_goods,8,8bc621ae-e722-4968-8422-ac6e97146a0c,[0.02352941 0.01568628 0.01568628 ... 0.00784314 0.         0.        ]
6614,music_films_books_games,7,dbe73069-9c63-4922-86b2-368ebff147e2,[0.36078432 0.39215687 0.42352942 ... 0.         0.         0.        ]
6615,other_goods,8,44aa3801-fce9-40c9-bca6-a1f771ced146,[0. 0. 0. ... 0. 0. 0.]
6616,appliances,5,d4e818ba-9bc0-4674-86c2-a6e33d200d0a,[0. 0. 0. ... 0. 0. 0.]
6617,sports_leisure_travel,0,5d9042a3-b350-4634-9a39-1fdd580720ca,[0.         0.         0.         ... 0.00784314 0.00784314 0.00784314]
6618,baby_kids_stuff,6,7c7213d9-721a-4141-ab19-b20ee359362a,[0.01176471 0.01176471 0.01176471 ... 0.         0.         0.        ]
6619,other_goods,8,22874a88-4c1d-4850-a600-4ae2ecd605bf,[0. 0. 0. ... 0. 0. 0.]
6620,office_furniture_equipment,2,33e9ae47-f7e0-4ae6-9edc-828c0ffb453c,[0. 0. 0. ... 0. 0. 0.]
6621,appliances,5,8bf856b3-7db9-421e-9d0e-a1f386d7ef58,[0. 0. 0. ... 0. 0. 0.]
6622,office_furniture_equipment,2,1d168a65-0a98-41a0-ad32-6e28e6d72507,[0.02352941 0.01176471 0.         ... 0.01568628 0.02745098 0.02745098]
6623,computers_software,11,43b0e134-2888-489f-b7bc-52bc2e027738,[0. 0. 0. ... 0. 0. 0.]
6624,phones_mobile_phones_telecoms,12,42115a4f-1353-446e-a332-d19cdcfdb35d,[0.01568628 0.         0.         ... 0.00784314 0.01568628 0.        ]
6625,computers_software,11,03a182bd-5a1b-471e-a046-fa14ce4a648b,[0.01176471 0.00392157 0.         ... 0.00784314 0.01960784 0.02745098]
6626,diy_tools_materials,3,cb610902-824a-4866-b6d4-148c744486f5,[0. 0. 0. ... 0. 0. 0.]
